transaction_id,customer_id,transaction_time,transaction_made_at,approved_by
2769141742,19743,8-24-22 13:45,Goldner Group,4406
9400072855,7892,7-2-22 16:57,Reichel LLC,99571
9731918794,29600,12-8-22 7:26,Rempel and Sons,32689
9106812693,8636,5-5-22 22:19,Douglas-Schowalter,4274
9735855431,2577,6-22-22 11:18,Weissnat LLC,59578
299901089,13916,2-7-23 15:41,O'Conner-Schmitt,19718
1389904258,11831,2-27-23 11:43,Mante Inc,13587
8756945981,41308,10-4-22 14:54,Corwin Inc,84444
2278391297,20249,12-28-22 3:13,McLaughlin-Rau,30244
7644152938,27824,3-4-22 18:47,"Huels, McClure and Hayes",83277
9285415760,3183,6-12-22 15:23,Gulgowski-Tremblay,1821
1921795915,48064,10-1-22 22:35,"Keeling, Fisher and Wilderman",72889
4820509779,58395,8-8-22 21:22,Bartoletti-Wisozk,44475
3601320933,16169,5-17-22 4:42,Breitenberg-Boyer,90069
4317972723,21857,2-1-23 14:58,"Jakubowski, Braun and Farrell",71050
241011720,99786,10-19-22 15:25,"Casper, Ullrich and Upton",89489
2691439238,5738,8-10-22 2:02,DuBuque Group,13215
7577837805,47654,7-27-22 23:17,"Donnelly, Kshlerin and Harvey",84016
8950053442,14102,11-6-22 3:25,Zieme-Schuppe,48814
7548477175,42607,4-3-22 10:23,Mante Group,73401
9756852915,38032,10-11-22 4:45,Auer-Walsh,46373
3043609623,99240,12-17-22 23:10,"Moore, Heathcote and Stark",18911
1851052988,46583,4-15-22 13:03,Hegmann-Bayer,99841
8966176870,42108,3-21-22 3:21,Gleason Group,17175
2868499707,89276,1-24-23 0:12,Lueilwitz-Rolfson,2162
6977489783,36275,11-17-22 1:54,"Murazik, Hayes and Dickinson",73545
7242876590,17028,4-12-22 6:39,"Langworth, Parisian and O'Reilly",42678
4713041181,43048,4-16-22 6:35,"Reilly, Brekke and Parisian",59428
1074706200,41194,12-18-22 19:56,Green-Heller,58937
9313542896,58152,12-11-22 9:17,"Zboncak, Marks and Howe",14728
8035087727,57753,4-30-22 18:07,Wintheiser-Predovic,75390
4016220539,16595,6-1-22 19:38,Goyette Inc,89638
9150205282,53226,2-19-23 20:06,Kuhn-Rosenbaum,63295
1768362756,308,3-7-22 0:11,Gleichner Inc,82135
5095267730,70858,3-10-22 8:13,Johnson LLC,39585
5142809191,68047,3-31-22 21:39,Stracke-Fisher,16069
9790322378,71604,4-22-22 22:59,Hoeger-Jacobi,84799
3713807725,3173,11-19-22 7:09,"DuBuque, Kutch and Hirthe",90886
1473987516,36999,12-19-22 19:26,"Legros, Gleichner and Gleichner",54017
8817729277,83634,1-29-23 17:40,"Johns, Terry and Zieme",23808
8441267635,45982,1-16-23 12:55,Wisoky-O'Connell,64201
4967978192,54071,7-14-22 18:23,Balistreri-Aufderhar,21686
9901936672,2774,1-7-23 17:40,Balistreri Inc,8874
2650628127,73128,4-30-22 12:09,"Corkery, Grady and Mosciski",35625
14264511,66579,6-4-22 4:32,Grant Inc,43457
3586158181,26895,2-1-23 5:06,Cremin-Cormier,26580
7301650564,39715,5-5-22 13:36,Klocko Group,4681
3354343021,379,7-14-22 20:02,Heathcote Group,47840
7372420198,79424,3-24-22 16:22,Stroman LLC,27530
8359558772,907,5-21-22 7:53,Douglas Group,50627
9317684055,87592,9-8-22 15:04,"Nader, Waters and Rosenbaum",99746
6863952593,5197,10-31-22 1:24,"Schuppe, Stamm and Predovic",96820
884502039,76207,6-26-22 5:01,"Reilly, Greenholt and Hintz",62930
3338073018,308,7-4-22 5:52,"Lind, Barton and Hirthe",84295
2611019790,34780,10-2-22 9:27,Hickle-O'Kon,3237
286604407,14328,11-3-22 1:23,Armstrong Group,85833
821392705,5187,10-25-22 4:02,"Willms, Rath and Padberg",23667
3542646376,8337,11-14-22 14:21,Hoppe Group,64245
4881674928,69944,12-17-22 9:18,Kuphal Inc,18403
6497568437,88782,1-7-23 6:54,White and Sons,64766
9631199579,92697,3-20-22 22:46,Huel-Wunsch,77915
8863441978,43677,11-10-22 20:09,Lind-Bergstrom,59144
6192904677,23253,11-19-22 17:19,Stiedemann-Wiza,35549
3943578171,18543,1-23-23 20:54,Homenick-Gutmann,97476
1942467695,45089,9-30-22 6:30,Zieme and Sons,26948
278182171,714,5-8-22 23:23,Haley-Kessler,52202
5390984972,14292,3-30-22 2:44,"Emard, Crooks and Hessel",98641
7179026274,43880,6-21-22 15:25,"Hirthe, Treutel and Bayer",18325
4554973060,58374,2-27-23 15:22,"Grady, Ullrich and Bergstrom",6371
3510223866,9795,8-1-22 20:57,Koepp-Farrell,12325
7200245015,27833,2-16-23 2:40,"Rutherford, Schoen and Bergstrom",55443
2464197398,34900,9-3-22 10:36,Douglas Inc,17573
9029010981,21345,9-12-22 12:13,"Monahan, Donnelly and Lang",90569
6537296485,27389,2-24-23 13:11,Cremin Inc,3887
7278508014,14071,11-3-22 22:25,Schoen LLC,10909
1090866717,52875,5-30-22 12:17,"Walker, Bauch and Hessel",99287
1071731160,24348,5-23-22 10:19,"Beer, O'Conner and Gleichner",42751
3769455001,20258,1-1-23 5:23,"Cormier, Crooks and Heathcote",26529
6924010350,43710,7-22-22 5:47,"Collins, Leuschke and Lebsack",53249
8746592595,29600,8-17-22 9:53,Morar Group,63454
5412173334,81438,8-4-22 17:03,Lind-Runolfsdottir,2351
1403623990,59471,7-9-22 20:00,"Breitenberg, Tromp and Crona",34429
8808712,87712,2-21-23 21:40,Grimes Group,85575
2138513756,80162,7-12-22 21:49,Satterfield LLC,61551
7263333880,56510,9-16-22 1:00,"Stanton, Crist and Rolfson",84359
2744990309,71094,11-13-22 5:09,Yost Group,40278
7844015972,51987,2-7-23 9:29,O'Keefe Group,41144
2654817356,60837,1-9-23 5:49,"Johns, Brakus and Bauch",22292
3541940240,88789,4-20-22 23:22,"Goldner, Hodkiewicz and Barrows",60411
5998836144,26185,2-24-23 23:26,Crooks LLC,62616
3147302604,58395,10-14-22 13:37,Robel LLC,9735
5092417637,85218,12-6-22 4:32,Bartell-Quitzon,26664
9716009367,52526,3-10-22 2:38,"Schultz, Russel and Hickle",70778
7458359249,95136,6-13-22 5:34,"Kunde, Ankunding and Rice",16065
1310117630,23448,8-15-22 6:19,"Mitchell, Gerhold and Harris",24806
7537830178,13655,3-18-22 21:59,"Kohler, Gusikowski and Dickens",41319
819104106,90284,6-26-22 11:04,Renner-Rodriguez,25727
7204652827,89276,12-22-22 12:51,Donnelly-Corkery,84060
889714064,47654,12-28-22 6:18,Renner-Dibbert,67945
460034974,25592,8-26-22 10:28,Wolf-Nitzsche,10340
4839324490,88509,10-8-22 0:53,Prosacco-Hoeger,97481
1289358328,47822,11-6-22 20:30,"Stanton, Abernathy and Brown",73254
7998711675,60997,6-19-22 23:22,"Balistreri, Ondricka and Leffler",1660
7696257906,83445,4-8-22 20:05,"Abernathy, Ondricka and Johnston",36084
1064746251,49160,2-3-23 21:57,Davis-Pagac,37252
7472568275,42526,12-16-22 10:26,Ritchie-O'Conner,4274
3652450427,28759,9-13-22 15:24,"Greenholt, Hoppe and Carroll",47089
8618104694,18704,9-8-22 18:19,"Grant, Bradtke and Nitzsche",97573
6703279700,85520,11-13-22 13:30,Lesch LLC,964
689881777,33068,11-30-22 3:49,Stiedemann-Auer,1014
8978153442,75958,4-26-22 14:48,Mills Group,29430
3297428717,28421,1-3-23 21:08,"Stroman, Fritsch and Schimmel",7081
6177242861,21172,10-9-22 2:09,"Armstrong, Considine and Bahringer",79325
2371832827,68676,2-17-23 7:44,Wuckert and Sons,4021
8119528558,97199,2-25-23 4:41,Windler LLC,33745
6072892716,18811,7-15-22 0:36,"Feil, Batz and Kilback",27905
304624646,5738,7-4-22 18:12,"Gutmann, Von and Waelchi",40740
2019799096,41308,5-18-22 20:15,Wisoky-Klocko,75257
4674817348,59063,3-12-22 0:46,Macejkovic-Harvey,59015
3566532176,41005,9-3-22 1:58,Carter and Sons,31843
821560364,78533,4-15-22 22:40,Runolfsdottir-Brown,6142
8301819184,20722,7-10-22 21:31,Doyle-Thiel,62426
7416156095,39855,4-3-22 8:04,Ortiz Group,11019
1506446831,13916,6-11-22 17:38,Emard-Wolff,55297
6486533433,66189,1-17-23 18:32,Weissnat-Wisoky,63728
9499993798,66572,5-28-22 4:37,"Sporer, Mills and Dickinson",49709
6557070320,81370,5-2-22 19:45,Batz and Sons,67675
1899455028,97432,5-7-22 12:17,McClure Group,52650
4732979279,97419,3-6-22 3:13,Yundt and Sons,79446
5281267464,15654,3-24-22 11:02,"Hyatt, Volkman and Harber",92937
6881242997,85397,2-6-23 6:11,Schiller-DuBuque,85759
4403569533,10206,4-2-22 19:33,"Upton, Schimmel and Muller",34894
7745128925,27858,9-24-22 7:55,Zemlak Inc,81762
8313041378,80071,10-16-22 14:01,"Fahey, Pfannerstill and Huel",84859
1838513245,73128,4-22-22 4:32,Koepp-Moen,99733
1186111362,34206,7-23-22 10:50,"Gulgowski, Dickens and Towne",89863
1284119818,43213,4-28-22 22:54,"Dach, Zemlak and Prosacco",50043
3920690761,39728,1-26-23 15:49,Schuppe-Nader,61644
5052006103,51004,3-20-22 18:54,Wintheiser Group,77263
3799759085,70489,11-16-22 21:18,Herman and Sons,29838
4971285251,4023,6-10-22 9:18,Johnston Inc,55661
4654972442,7926,1-3-23 12:25,"Kuphal, Botsford and Torphy",80525
7939264746,29167,2-20-23 15:39,Bogan-Powlowski,69094
5011412703,3173,7-26-22 18:32,"Champlin, Mills and Pollich",28201
7813413157,84503,7-26-22 4:43,"Senger, Lind and Lemke",34818
9843255859,60089,4-18-22 20:40,Sauer Group,70761
4953982048,22366,7-27-22 2:42,Tremblay-Koch,23716
736131815,15434,5-11-22 2:12,Schneider-Effertz,5331
6845703751,10427,12-2-22 4:41,Murazik and Sons,80100
5187147632,21096,2-20-23 15:27,Dooley-Gerlach,11117
3053413401,88977,3-23-22 8:41,Hermiston-Bartell,48085
1945693644,97266,9-22-22 6:10,"Wyman, Casper and Lindgren",49492
1403484018,65087,1-30-23 11:57,Spencer Inc,61953
1421470707,73429,12-8-22 19:02,Beatty-Will,55562
4220648772,26669,4-23-22 19:35,Wiza-Rogahn,70590
6069176002,16233,9-20-22 21:17,"West, Armstrong and Breitenberg",15870
3648946887,4504,1-13-23 20:35,"Lakin, Hammes and Runolfsdottir",42117
2331174023,3329,11-12-22 6:25,Sipes-McDermott,99571
6454506136,19743,6-12-22 17:36,"Bogisich, Wilkinson and Kassulke",25689
5227507712,1667,6-23-22 12:04,Abbott and Sons,1653
2627070102,17215,5-6-22 2:18,Morissette Inc,28385
7223786907,45982,11-25-22 3:10,Davis-Homenick,36226
2152135565,62966,5-22-22 20:04,"Fisher, Lindgren and Rippin",74881
475944232,64291,4-9-22 13:52,Roob and Sons,78136
3213766897,42108,11-6-22 18:38,"Hackett, Leannon and Franecki",67527
8315626081,37406,3-18-22 13:23,Feeney and Sons,80269
7424363463,21857,4-3-22 18:08,O'Hara and Sons,82697
6670297633,85614,6-6-22 7:46,Kessler-Schaden,48108
4284338862,59922,11-8-22 2:12,McGlynn-Balistreri,6729
8297223098,96425,3-3-22 2:08,Waters-Baumbach,92358
6808898022,41031,11-19-22 3:30,"Osinski, McLaughlin and Gislason",36126
3187890013,47254,5-8-22 9:22,"Becker, Volkman and Jones",29379
2920820011,91902,7-19-22 17:21,Hamill-Auer,48215
8744057286,45773,8-11-22 15:14,"Rice, Borer and Willms",33748
6803275552,41248,12-21-22 8:06,"Koss, McGlynn and Osinski",16630
4656508288,89722,1-17-23 22:31,Hessel-Donnelly,82047
2356806547,57452,2-20-23 15:07,Morar LLC,58777
4797582969,36826,4-4-22 3:30,"Morissette, Bernhard and Rowe",15703
604266729,84575,2-24-23 21:40,"Wehner, Rippin and Stroman",65602
5136733478,65024,1-11-23 16:41,"Walker, Beahan and Pfeffer",65584
1498321811,29493,6-18-22 22:27,Bergnaum and Sons,10251
2791371212,48064,12-2-22 23:44,Parker Group,16089
1466183949,3232,5-16-22 0:04,"Mohr, Bernier and Hegmann",2351
2410511519,68205,2-17-23 22:17,Roob LLC,70590
9846067933,97267,12-12-22 2:03,Lockman-Harber,5331
6860455150,58321,5-4-22 14:54,"Franecki, Grady and Buckridge",43457
3612271468,12037,10-6-22 14:56,"Champlin, Spinka and Predovic",26529
9386388069,84822,7-7-22 20:40,Casper-Harvey,40278
5594000599,81203,4-8-22 0:41,"Donnelly, Breitenberg and Herzog",92358
3153837444,60875,8-10-22 12:46,Abbott-Ullrich,47840
4933080311,12312,10-31-22 10:11,Gleichner Inc,17573
2996555801,99959,12-31-22 5:07,Little-Marvin,11019
1768948460,82744,3-26-22 6:17,Hahn-Lakin,70761
5975472155,52421,4-13-22 15:19,Auer Inc,42751
1950750774,88500,9-28-22 23:22,Wintheiser-Graham,84060
8924911273,63610,2-15-23 8:41,Hessel and Sons,80557
7440950309,60371,11-8-22 1:54,Heaney-Monahan,89863
3680915925,94141,1-8-23 6:56,Morissette-Murphy,85759
1224211818,82544,4-10-22 22:29,"Upton, Rodriguez and Bechtelar",50627
457915023,35784,7-9-22 4:26,Okuneva LLC,24806
2815128394,66226,6-10-22 18:26,"Kautzer, Ward and Daugherty",98641
4279081258,91160,7-25-22 1:44,Wisoky and Sons,10251
1287942510,60221,10-13-22 9:30,"Mohr, Monahan and Robel",63728
6198198761,96039,4-21-22 15:04,"Medhurst, Legros and VonRueden",28385
1146078519,94619,7-12-22 22:40,"Grimes, Grant and Wisozk",33748
6821355754,83771,12-20-22 23:58,Lind Group,34894
7840207001,58989,5-29-22 1:29,"Crooks, Waelchi and Ritchie",73254
2227882093,52163,7-10-22 22:49,Prohaska-Wisozk,55562
7287316538,7892,11-6-22 7:27,Wunsch-Homenick,48108
7053430757,78620,12-12-22 9:49,"Mosciski, Murray and Murazik",26885
8003445491,10917,10-2-22 2:57,Strosin-Monahan,28437
9492754232,78401,8-9-22 11:38,Casper-Dach,97476
3887392668,92170,4-24-22 12:29,"Huel, Donnelly and Barton",29430
3533863147,77244,7-13-22 16:34,Borer-Ward,8874
9906571378,14429,2-25-23 8:26,Bosco Group,78136
848876210,42141,1-22-23 0:57,Marks Group,90569
553160360,20197,2-20-23 5:49,Friesen and Sons,6142
8835255122,51178,11-30-22 6:55,McLaughlin-Dach,97573
3956145681,72882,1-19-23 18:06,"Runte, Hickle and Gerlach",1821
4155043944,65291,1-29-23 12:01,"Kessler, Boehm and McDermott",7081
7560665525,3183,9-17-22 18:00,Farrell Group,58937
9076940508,85582,4-14-22 1:38,Crist Inc,61644
609324004,34392,4-13-22 3:08,Howe-Russel,69094
8802419070,3196,1-15-23 14:50,Schuster-Senger,23808
1653071032,63098,9-10-22 0:48,Cronin-Ondricka,27530
1393528954,654,3-9-22 9:20,"Koelpin, Luettgen and Jenkins",4274
8881994300,90222,9-4-22 0:40,Lueilwitz LLC,99746
3942164659,95285,1-22-23 11:43,Schuppe-Hagenes,82697
4285083316,20249,3-6-22 4:39,McKenzie-Hermann,16630
4594770340,70858,6-13-22 19:34,Johnston-Heaney,91366
6460531946,8870,4-8-22 9:19,Huel-Johnson,36226
3359060378,10130,7-10-22 14:59,Monahan-Bergstrom,65602
7628286575,74064,5-10-22 12:37,Crona Group,62426
8512289308,51506,9-28-22 0:09,Boehm and Sons,44475
752740042,33192,7-6-22 0:33,"Littel, O'Kon and Sawayn",90886
6752300831,49754,5-1-22 12:56,Kohler-Ernser,35549
7450215499,41194,11-5-22 11:48,"Ratke, Harris and Williamson",67945
7560456326,85943,3-8-22 8:47,"Lemke, Lemke and Kerluke",84359
5248994780,32386,1-26-23 4:25,Upton-Sawayn,31843
6580465007,16079,3-24-22 22:09,"Gottlieb, Treutel and Kub",15870
3479923884,64348,2-12-23 12:35,Schneider-Senger,22155
3840158671,54071,4-26-22 7:02,"Crist, Ullrich and Bartell",18325
1118811259,17932,5-30-22 3:28,"Bayer, Kovacek and Gislason",89249
5987489392,56925,5-25-22 13:44,"Leannon, Stracke and Breitenberg",64766
2207945541,84758,9-16-22 17:45,Leffler LLC,48814
8980113564,23208,8-12-22 13:54,"Grant, Crist and Borer",3887
9093808350,71604,1-30-23 22:19,Kris-Grant,35625
3294598797,9612,1-4-23 15:49,Gottlieb-Stoltenberg,58777
1927326329,55671,6-21-22 9:51,Johns-Lehner,80525
4716385257,31869,1-16-23 7:48,"Romaguera, Weimann and Kub",6729
3780032321,23181,8-15-22 8:31,Schroeder-Rice,74435
7854508374,99240,7-2-22 17:25,Weissnat-Block,2162
3739256976,80949,9-1-22 5:13,"Bradtke, Emmerich and Collier",36126
2463190760,6577,7-24-22 15:28,Beer Inc,46373
1382040732,68047,2-22-23 0:12,Franecki-Dickens,89489
8717209307,50911,7-27-22 0:10,"Weber, Prosacco and Christiansen",61953
5753796906,83012,3-2-23 17:42,McKenzie-McLaughlin,16089
5613433869,48610,9-7-22 11:45,Kovacek-Veum,964
1391922228,26895,1-21-23 17:41,"Mante, Dickinson and Dibbert",26664
4142873705,27981,5-24-22 21:08,Cormier and Sons,73401
515768901,82873,9-13-22 9:49,Price Inc,55297
7318362537,99786,5-29-22 22:35,"O'Reilly, Dickens and Bednar",20699
6604322284,63869,3-19-22 3:04,Windler-Weissnat,66191
5737473420,28449,1-25-23 6:23,Gerhold-Dickinson,60229
1261671457,72534,11-1-22 10:06,Koelpin LLC,84799
814279280,4615,4-22-22 10:02,Kerluke LLC,25727
6666375719,25959,5-23-22 19:22,Stehr-Goldner,96820
2775859459,82567,3-27-22 4:55,"Zemlak, Klein and VonRueden",1014
3573113649,22436,6-6-22 10:17,"Gerhold, Kutch and Hauck",16069
7158123604,92981,6-3-22 20:56,O'Hara LLC,49709
8774301510,51004,1-20-23 13:57,"Mertz, Carroll and Bednar",13215
8292695057,54071,3-13-22 23:29,Kihn-Little,27905
6229243857,20249,6-16-22 16:33,Yundt Group,41144
8823272653,16169,4-1-22 3:06,"Wilderman, King and Walter",7081
1060816909,82873,3-22-22 4:06,Luettgen-Rutherford,89863
9606144158,45689,6-20-22 8:27,"Hand, Nitzsche and Funk",16069
648060953,329,11-29-22 23:36,Upton Inc,78136
5379646539,30268,4-25-22 17:26,"Carroll, Lesch and Jacobson",85575
2137204636,58734,7-17-22 3:01,"Tremblay, Mohr and McKenzie",60411
7225664464,27858,2-21-23 2:46,Little Group,70778
5917552168,20197,8-4-22 9:10,"Smith, Reichert and Farrell",42678
7159970023,4504,7-25-22 15:20,"Wilkinson, Lueilwitz and Reichert",17573
5152541545,12883,7-19-22 20:22,"Hauck, Steuber and Towne",60229
7457653613,43677,2-18-23 15:26,Legros Group,49709
9019500535,24332,4-9-22 10:19,"Wilderman, Smitham and Kemmer",79446
4146193378,41308,1-17-23 8:51,Quigley-Stroman,37252
2661755913,78620,4-17-22 12:05,Weissnat and Sons,1653
2052953908,52163,5-18-22 17:36,McLaughlin-Moore,85833
8236258100,99240,12-15-22 21:05,"Pouros, Smith and Prohaska",48215
2731909844,7432,6-24-22 3:12,Stehr Group,1014
1278810819,36970,9-26-22 17:50,Simonis Group,33748
7798074086,23988,2-16-23 20:50,"Hermiston, Kuphal and Nitzsche",59144
6285461886,20722,12-1-22 10:37,"Rau, Kshlerin and Reinger",18911
447863386,36826,7-23-22 15:09,"Schinner, Gottlieb and Romaguera",31843
4178264762,37406,4-11-22 16:30,Huel and Sons,26529
7851911673,83634,4-23-22 23:02,Cronin Group,1821
6036772573,99786,6-5-22 13:56,Pollich-Kilback,58777
9828695937,92170,7-13-22 6:17,"Schmitt, Marks and Crist",18325
5606256309,16595,10-1-22 23:54,Frami-Considine,64201
5426569158,13916,2-14-23 7:31,"D'Amore, Nikolaus and Ratke",52202
1966091348,94795,12-30-22 17:34,Hand-Beatty,3887
8687344633,55671,8-27-22 12:02,Schimmel Inc,2162
4001640893,39715,4-21-22 3:06,"Hartmann, Schuppe and Champlin",46373
7357085843,6577,7-5-22 0:52,"Nicolas, Parisian and Mohr",52650
1742612626,95136,9-12-22 10:22,Robel Group,11407
7155538399,69944,4-28-22 11:47,Feil LLC,55443
8814885377,94141,7-13-22 11:21,Howell-Green,62616
5259261041,47254,9-24-22 19:02,Waelchi-Berge,65602
7478533660,22366,7-15-22 5:34,"Murphy, Senger and Gutkowski",90886
5947436428,23253,2-2-23 13:43,Anderson Inc,8874
1224608666,3329,12-31-22 1:16,Kiehn-Schinner,59578
653350555,99035,5-21-22 14:02,"Abshire, Luettgen and Stehr",50627
8693252305,24348,9-7-22 2:00,Roberts LLC,64766
6295392305,91646,1-14-23 16:38,Terry LLC,23808
2969340330,60875,3-21-22 18:57,"White, Hansen and King",94563
6820940591,22436,5-19-22 13:33,Hand Group,97481
4291007174,84822,4-19-22 0:08,Jaskolski and Sons,84060
9930817003,15795,5-13-22 5:15,"Oberbrunner, Kovacek and Reichert",54017
2398289995,36275,9-2-22 10:54,Mante LLC,80100
7032774187,83445,4-8-22 19:43,Connelly-Greenholt,73254
3945925896,66226,10-23-22 11:40,"Von, Mohr and Quigley",61644
7271296521,88509,9-6-22 4:15,Skiles-Kuhlman,25727
6403993756,91245,9-28-22 13:45,Conroy and Sons,89249
35246552,3173,11-7-22 15:25,"Schulist, Nienow and Herzog",48814
3784419620,40976,6-19-22 0:51,Kassulke Group,28437
8240275449,90284,6-21-22 4:35,Huels and Sons,47089
2958711825,96039,8-17-22 3:05,"Hoppe, Frami and McDermott",74881
4826828600,8870,12-21-22 11:57,Dach LLC,25689
4783859865,47822,8-12-22 21:18,"Ledner, Dach and Heaney",34894
7295090012,7892,10-3-22 4:02,Kuhlman-DuBuque,81762
1309121711,34780,5-16-22 20:36,Sporer Group,90374
9585909633,87240,1-3-23 6:41,"McCullough, Bogisich and Kassulke",36084
4975501129,41194,7-18-22 1:50,"Considine, Okuneva and Baumbach",29838
2928369960,72882,8-12-22 3:51,Schaefer-Mraz,59428
7953692508,15654,10-9-22 15:32,"Mraz, Langworth and Mitchell",15870
7001765545,60371,12-1-22 18:48,Runolfsson-Davis,6371
8031531929,56510,12-8-22 3:21,"Blick, Rice and Turner",48108
1963883240,57753,5-29-22 7:41,Turcotte Inc,22292
4980453389,66579,4-16-22 11:10,"Roberts, Boehm and Corkery",26563
4866476687,85943,6-23-22 22:54,"Thompson, Schaden and Runolfsson",99733
9791841850,27824,8-14-22 5:32,Cormier LLC,63454
9998975570,52610,11-7-22 1:06,"Rempel, Zemlak and Franecki",99287
2470042721,76181,3-12-22 18:42,Hane-Heathcote,5331
9830510202,18811,5-3-22 15:54,Abernathy-Boehm,6142
6133295394,83771,8-6-22 21:05,Ferry-Gulgowski,75390
5297930337,85698,6-19-22 16:24,Kunze and Sons,58937
6995399685,58321,7-9-22 12:08,"Brakus, Rath and Hettinger",67945
7996032246,87121,7-12-22 5:34,Schroeder LLC,4406
6428719415,97199,9-18-22 17:27,Lubowitz and Sons,80557
7991438922,1935,6-20-22 11:39,Farrell and Sons,83277
2048278198,8337,1-4-23 17:58,Friesen and Sons,73545
5781664666,40034,9-13-22 15:22,Nienow Group,73401
8914863853,64557,12-19-22 12:33,Corwin and Sons,24806
4280591708,65150,3-18-22 8:59,Buckridge LLC,55297
4317080830,88789,8-15-22 5:17,Crona Inc,3237
2211366061,66189,11-28-22 16:52,Johns LLC,964
8576547917,67325,5-5-22 6:57,Cummerata Group,28201
4726557574,50911,11-10-22 16:08,"Reichel, Mosciski and Rempel",33745
9396633713,41248,10-18-22 6:54,Witting Inc,55562
6024827701,51178,10-24-22 13:22,Skiles LLC,97476
9793507410,42108,10-6-22 17:01,Jones-Zemlak,13587
3062290444,15058,7-17-22 5:06,Torphy-Nikolaus,40278
5899913212,32944,9-8-22 2:04,Fahey Group,96820
5883065015,10130,5-16-22 14:59,"Walker, Considine and Champlin",59015
